Date,Location,Operator,Type,Aboard,Fatalities,Ground,Summary,City,State
1935-10-30,"Cheyenne, Wyoming",United Air Lines,Boeing B-247-D,4.0,4.0,0.0,Crashed into a hill in poor weather conditions 5 miles south of Cheyenne. Test flight. Poor judgment by the pilot for executing an abrupt maneuver with insufficient altitude for safety and  failure of the pilot to maintain proper control of the aircraft during this maneuver.,Cheyenne,WY
1935-11-09,"Near Fort Worth, Texas",Braniff Airlines,Lockheed Vega,1.0,1.0,0.0,Plunged to the ground thirty minutes after leaving Fort Worth. Tried to return to Dallas airport due to inclement weather.,Near Fort Worth,TX
1936-01-14,"Goodwin, Arkansas",American Airlines,Douglas DC-2-120,17.0,17.0,0.0,"Flew into trees and disintegrated. The cause of the crash could not be determined.  Possible causes include, passenger interference, one fuel tank running dry, flying too low and the co-pilot alone at the controls.",Goodwin,AR
1936-01-29,"Denton, Texas",American Airlines,Vultee V-1,6.0,1.0,0.0,Crashed into a clump of trees while attempting a landing in a snowstorm.,Denton,TX
1936-04-01,"Pavillon, New York",American Airlines,Stinson Model A,2.0,2.0,0.0,The mail plane explosion in mid-air before crashing to the ground in a snowstorm.,Pavillon,NY
1936-04-07,"Uniontown, Pennsylvania",Trans Continental and Western Air,Douglas DC-2-112,15.0,13.0,0.0,"Crashed into Chestnut Ridge in fog. The poor  judgment on the part of the pilot for flying by visual ground observation methods after having descended through the clouds and overcast in mountainous terrain at a point unknown to him. Because of clouds and poor visibility, this required flying close to the ground whereas the safest method under such circumstances was to climb into or above the overcast to a safe altitude and determine the location of the plane by instruments and radio.",Uniontown,PA
1936-08-05,"St. Louis, Missouri",Chicago Southern Airlines,Lockheed 10B Electra,8.0,8.0,0.0,"Crashed while attempting to take off from Lambert Field.  The making of a turn at an extremely low altitude, for reasons unknown, in which the wing of the airplane unintentionally contacted the ground.",St. Louis,MO
1936-09-28,"Walsenberg, Colorado",Varney Air Lines,Lockheed Vega,3.0,3.0,0.0,Crashed in a snowstorm after the pilot cut the motor and the plane crashed into a hill.,Walsenberg,CO
1936-09-29,"Napierville, Illinois",Blue Bird Air Service,Lockheed Vega 5C,4.0,4.0,0.0,"A half-hour after taking off, the engine failed and the plane crashed into a fence and burst into flames  while making a forced landing.",Napierville,IL
1936-12-15,"Near Salt Lake City, Utah",Western Air Express,Boeing 247D,7.0,7.0,0.0,Crashed into Lone Peak while attempting to land at Salt Lake. Inability of the pilots to identify the south leg of the Salt Lake radio range due to a local staticondition which rendered both range receivers in the airplane inoperative.,Near Salt Lake City,UT
1936-12-18,"Kellogg, Idaho",Northwest Orient Airlines,Lockheed 10 Electra,2.0,2.0,0.0,"The mail plane crashed into Early Creek Ridge, 15 miles south of Kellogg, in a blizzard.",Kellogg,ID
1936-12-19,"Near Milford, Pennsylvania",Eastern Air Lines,Douglas DC-2-112,14.0,14.0,0.0,"Crashed into trees in poor weather while attempting to land at Newark. Error on the part of the pilot for attempting to get down under the overcast without first definitely proving his position.  Improper dispatching for clearing the flight into an area of predicted bad weather, particularly when the area cleared through did not permit a safe return, and staticonditions encountered which rendered reception of the radio range signals over the airplane's range receivers unintelligible.",Near Milford,PA
1936-12-23,"Near Dallas, Texas",Braniff Airways,Lockheed 10 Electra,6.0,6.0,0.0,After an attempted go-around the right engine failed and the plane crashed and burst into flames into a corn field..,Near Dallas,TX
1936-12-27,"Newhall, California",United Air Lines,Boeing 247-D,12.0,12.0,0.0,"While on approach to Burbank Airport, the airliner crashed into Rice Canyon, just south of Newhall.  It was raining with poor visibility. The aircraft flew into a hill loosing its wings, continued without wings across Rice Canyon and struck against a rocky wall of a bluff and dropped over a hundred feet to the bottom of the canyon.  Error on the part of the pilot in attempting to fly through the Newhall pass at an altitude lower than the surrounding mountains without first determining by radio, the existing weather.",Newhall,CA
1937-01-12,"Near Newhall, California",Western Air Express,Boeing 247B,13.0,5.0,0.0,"The aircraft crashed into Pinetos Peak, 4 miles southeast of Newhall while attempting to land at Burbank Airport in fog and rain. The pilot descended to a dangerously low altitude without positive knowledge of his position. African explorer, Martin Johnson, 52, killed. Johnson suffered a fractured skull in the crash and died the next day in a hospital.",Near Newhall,CA
1937-02-09,"Off San Francisco, California",United Air Lines,Douglas DC-3A,11.0,11.0,0.0,"The aircraft crashed into San Francisco Bay, approximately 2 miles offshore, while on approach. The accidental jamming of the elevator controls as the result of the co-pilot's microphone being inadvertently dropped and lodged between the elevator control column and the seat rail in such a way that the crew was unable to prevent rapid descent of the airplane. First accident involving a DC-3.",Off San Francisco,CA
1937-03-25,"Clifton, Pennsylvania",Trans Continental and Western Air,Douglas DC-2-112,13.0,13.0,0.0,Crashed while attempting to land. Heavy icing which rendered the plane uncontrollable.,Clifton,PA
1937-05-06,"Lakehurst, New Jersey",Deutsche Zeppelin Reederei,Zeppelin LZ-129,97.0,35.0,1.0,"The airship Hindenburg caught fire and burned while being moored at Lakehurst, New Jersey.  Possible causes were statidischarge which ignited leaking hydrogen or sabotage. It has been theorized that a sudden turn just before landing caused a steel cable to snap which punctured one of the hydrogen airbags. Thereafter, when mooring ropes were dropped to the ground, the cage was discharged setting up a statidischarge between the Hindenburg's outer skin and frame causing the hydrogen to ignite.",Lakehurst,NJ
1937-08-10,"Daytona Beach, Florida",Eastern Air Lines,Douglas DC-2,9.0,4.0,0.0,The plane struck a power pole while taking off from Daytona and crashed to the ground 600 feet from the first point of impact. The absence of reasonable notice to those operating and navigating the aircraft that an object had been erected which constituted a hazard to the aircraft taking off.,Daytona Beach,FL
1937-10-17,"Haydens Peak, Wyoming",United Air Lines,Douglas DC-3,19.0,19.0,0.0,"The plane crashed into the side of a mountain (Humpy Ridge)  in level flight at 10,000 ft. under adverse weather conditions. Staticonditions encountered in the last portion of the flight which rendered the reception of radio range signals unintelligible. The continuation of the flight into mountainous country at an altitude below of higher mountains without the aid of ground visibility or radio signals to definitely identify position. A change in the weather caused by the approach of an unpredicted cold front.",Haydens Peak,WY
1938-01-10,"Bozeman, Montana",Northwest Orient Airlines,Lockheed 14H Super Electra,10.0,10.0,0.0,"The aircraft crashed 12 miles northeast of Bozeman after experiencing structural failure of the tail. There was severe turbulence reported in the area at the time of the accident. The structural failure of the upper vertical fins and rudders due to flutter 'natural resonance, or period of vibration' which resulted in the separation of the rudder and fins and loss of control of the aircraft.",Bozeman,MT
1938-02-02,"Off San Clemente Island, California",Military - U.S. Navy / Military - U.S. Navy,Consolidated PBY-2 / Consolidated PBY-2,14.0,11.0,0.0,The two aircraft crashed in mid-air in heavy rain and darkness and crashed into the sea.,Off San Clemente Island,CA
1938-05-16,"Near Saugus, California",Northwest Orient Airlines,Lockheed 14-H2 Super Electra,9.0,9.0,0.0,"Struck Stroh peak at 3,300 feet in Mint Canyon, 27 minutes after taking off from Burbank Airport. The aircraft struck a ridge, bounded over a ravine and struck a second ridge, broke up and burst into flames.",Near Saugus,CA
1938-05-24,"Cleveland, Ohio",United Air Lines,Douglas DST-A-207A,10.0,10.0,0.0,An uncontrollable fire developed in the right engine and the pilot decided to make an emergency landing rather than try to reach Cleveland Airport. The plane struck trees in level flight 8.5 miles east of Cleveland Airport. A fire in the right engine accessory section which resulted from the failure of a cylinder barrel and was fed from the right engine oil supply.,Cleveland,OH
1938-07-08,"Billings, Montana",Northwest Orient Airlines,Lockheed 14 Super Electra,10.0,10.0,0.0,"While taking off from Billings, the airplane left the ground in a stalled condition from which the pilot attempted to recover by use of full emergency power. Emergency power was not available because of improper adjustment of the stop which had been placed on the quadrant of the propeller pitch control levers, preventing the levers from going to the full low pitch position. As a result of the stalled condition, the airplane fell off on the right wing and crashed at a point 1,100 feet beyond the NE runway, the pilot having cut the switch just prior to the impact.",Billings,MT
1938-11-29,"Off Point Reyes, California",United Air Lines,Douglas DC 3-A-SB-3-G-14,7.0,7.0,0.0,"The aircraft ran out of fuel and ditched into the ocean. Failure of the pilot to definitely establish the position of the aircraft through standard orientation procedures within a reasonable time after intersecting a leg of the Oakland radio range and of Company flight dispatchers, charged with the responsibilities of directing the operation of the trip, to properly safeguard the flight, resulting in forced landing of the aircraft at sea due to exhausted fuel supply.",Off Point Reyes,CA
1939-01-13,"Miles City, Montana",Northwest Orient Airlines,Lockheed 14-H Super Electra,4.0,4.0,0.0,"The aircraft crashed 2,650 feet past the runway boundry after taking off. A fire of considerable intensity developed, prior to the crash, in the cockpit of the aircraft, in the immediate vicinity of the gasoline cross-feed valve. It  was not possible to determine the exact origin and source of the fire.",Miles City,MT
1939-03-18,"Near Adler, Washington",Boeing Aircraft Company,Boeing 307 Stratoliner,10.0,10.0,0.0,"The aircraft crashed after the tail broke off. Dutch engineer A.G. von Baumhauer among those killed.  He was a famous helicopter pioneer who first came up with the tail rotor/main rotor configuration which is in use today. Strructural failure of the wings and horizontal tail surfaces due t o the imposition of loads thereon in excess of those for which they were designed, the failure occurring in an abrupt pull-out from a dive following recovery from an inadvertent spin.",Near Adler,WA
1939-03-26,"Oklahoma City, Oklahoma",Braniff Airlines,Douglas DC-2-112,12.0,8.0,0.0,"An explosion in an engine, just after takeoff blew the two halves of the cowl open creating excessive drag and causing the left wing to drop. The captain tried to circle back, but the wing impacted an embankment along a section line road and crashed about 100 yards inside the boundary. Either the hot metal of the engines or some other source ignited the fuel spilling out of the ruptured tank and the cabin was quickly engulfed in flames. The initial cause of the explosion was a cylinder blow out which was a problem with that particular engine and had caused problems in two other aircraft, a TWA and United DC-2, both of which landed safely.",Oklahoma City,OK
1940-06-02,"El Segundo, California",Douglas Aircraft Company,Douglas DC-3,5.0,5.0,0.0,Crashed and burned during a government test flight,El Segundo,CA
1940-08-31,"Near Lovettsville, Virginia",Pennsylvania Central Airlines,Douglas DC-3,25.0,25.0,0.0,"The aircraft was flying through a thunderstorm in turbulence when the it nosed over and plunged to earth near Short Hill Mountain.  Disabling of the pilots by a severe lightning discharge in the immediate neighborhood of the airplane, with resulting loss of control. With limited accident investigation tools at the time, the most likely cause was the plane flying into windshear.  U.S. Senator Ernest Lundeen from Minnesota killed.",Near Lovettsville,VA
1940-11-04,"Near Centerville, Utah",United Air Lines,Douglas DC-3,10.0,10.0,0.0,"The aircraft crashed into Bountiful Peak in the Wasatch Mountains, during a snowstorm, 3 nm NE of Centerville. The failure of the communications operators at Tintic, Plymouth, and Salt Lake City, Utah, whose duty it was to monitor the range, to detect its malfunctioning and immediately notify those concerned and the failure of the pilot to follow to the fullest extent established radio range technique in accordance with the requirements of the procedure established by United and approved by the Civil Aeronautics Administration.",Near Centerville,UT
1940-12-04,"Chicago, Illinois",United Air Lines,Douglas DC-3A,16.0,10.0,0.0,The aircraft crashed while attempting to land at Chicago. The failure of the pilot to exercise that degree of caution and skill required to avert a stall while approaching for a landing on the short northwest runway. A substantial contributing factor to the accident was the error in judgment of the pilot in choosing that short runway for his landing. An accumulation of ice on the wings may have increased the stalling speed of the plane.,Chicago,IL
1941-01-23,"Near Robertson, Missouri",Trans Continental and Western Air,Douglas DC-3-3,13.0,2.0,0.0,"Shortly after passing over the west boundary of the airport, the pilot started a left turn. While in the turn, the plane contracted trees 113 feet above the level of the airport.  Full power was applied to the engines in an attempt to pull up but other trees were struck and the pilot lost control. The aircraft crashed to the ground at a point approximately one-fourth of a mile southwest of the airport boundary. The action of the pilot in attempting a landing under adverse weather conditions in disregard of the minimums prescribed by the Civil Aeronautics Administration and in maneuvering for such a landing at a dangerously low altitude.",Near Robertson,MO
1941-02-26,"Atlanta, Georgia",Eastern Air Lines,Douglas DC-3,16.0,9.0,0.0,"The aircraft crashed into a hill in pine woods, near Chandler Field, while attempting to make an instrument landing approach in rain and fog. The failure of the captain in charge of the flight to exercise the proper degree of fare by not checking his altimeters to determine whether both were correctly set and properly functioning before commencing his landing approach. A substantial contributing factor was the absence of an established uniform cockpit procedure on Eastern Air Lines by which both the captain and co-pilot are required to make a complete check of the controls and instruments during landing operations. Captain Edward Rickenbacker, President of Eastern Air Lines, survived the crash.",Atlanta,GA
1941-10-30,"Near Moorhead, Minnesota",Northwest Orient Airlines,Douglas DC-3,15.0,14.0,0.0,"Crashed in fog and mist due to icing on the wings. The pilot, Clarence Bates, was thrown clear of the wreckage and was the lone survivor. Accumulation of ice on the wings and other surfaces of the airplane, increasing the stalling speed and the drag of the airplane on the power required to maintain flight. Action of the captain in descending to attempt a landing at Fargo with known icing conditions and critical ceiling conditions instead of proceeding to an available alternate.",Near Moorhead,MN
1941-12-11,"Miami, Florida",Pan American Airways,,3.0,3.0,0.0,,Miami,FL
1942-01-16,"Near Las Vegas, Nevada",Trans Continental and Western Air,Douglas DC-3,22.0,22.0,0.0,"The aircraft crashed into Mt. Potosi (Double Up Peak, Table Spring Mountain, Olcott Mountain), 32 miles SW of Las Vegas, NV, 15 minutes after taking off from the Western Airlines terminal building at Las Vegas. The aircraft clipped a rocky ledge, cartwheeled into the face of a cliff and exploded, scattering wreckage at the bottom of a ravine. Actress Carole Lombard, 33, her mother, and press agent  were killed in the crash. Her mother did not want to fly and a coin was tossed to see whether the trip would be made by train or plane. The actress was returning from a war-bond promotion.  The flight was 6.7 miles off course for unknown reasons.  Failure of the captain to follow a proper course and make use of navigation facilities available to him. A contributing factor was the blackout of beacons in the area made necessary because of the war emergency.",Near Las Vegas,NV
